,ask_price,ask_price_grad,ask_volat,bid_price,bid_price_grad,bid_volat,imbalance,spread,LOF
6659,13312.0,-0.18844736000028206,6.598220821294361e-07,13311.924038,-0.037981000000399945,6.924008648403306e-07,-0.9970044932601099,0.0005706296328999457,-2.0493452710455373
6660,13312.0,-4.485842279999815,6.598220821294361e-07,13311.924038,-4.9620189999996,6.924008648403306e-07,-0.9970044932601099,0.0005706296328999457,-1.0476205381780634
6661,13303.02831544,-3.5,1.1143432881168734e-06,13302.0,-4.4620189999996,1.2485855712379763e-06,-0.6577210038720829,0.0077302337573803325,-1.8624785702441884
6662,13305.0,4.925950779999766,1.074435453485693e-06,13303.0,5.188447360000282,1.2024044271886819e-06,-0.9572913162911326,0.01503307276007216,-0.9819656263097134
6663,13312.880217,2.5,1.4250173111100293e-06,13312.37689472,3.0,1.698897125784275e-06,0.9940179461615155,0.0037807881282602455,-1.0536895090229605
6664,13310.0,-1.4202335500003755,1.0756213825082428e-06,13309.0,-1.9752980650000609,1.3087385835801866e-06,-0.10726831182894629,0.007513430256583643,-0.9837850178253774
6665,13310.0397499,-0.5644112549998681,1.0448029446205683e-06,13308.42629859,-0.2868507049997788,1.2880212497112113e-06,0.4318398106435721,0.012122797061705484,-1.1348798402749138
6666,13308.87117749,-1.7528586149992407,1.0525118139242627e-06,13308.42629859,-1.2131492950002212,1.2880212497112113e-06,0.4318398106435721,0.0033427803885771497,-1.2683653020405874
6667,13306.53403267,-1.168572409999797,1.0833554149420933e-06,13306.0,-1.2131492950002212,1.3212653257895178e-06,0.891857601983418,0.004013392105727942,-1.3179164988862184
6668,13306.53403267,-1.1685724100007064,9.445243609493354e-07,13306.0,-1.0,1.1850919999099152e-06,0.9731038192576654,0.004013392105727942,-1.2881771767220276
6669,13304.19688785,-2.3371448200005034,9.749175458013624e-07,13304.0,-2.5,1.2029907569832849e-06,0.44804198413451884,0.0014799037366501236,-1.0010952364210852
6670,13301.85974303,1.951217075000386,9.749662911364938e-07,13301.0,0.6827301299999817,1.2312819303415729e-06,0.3533835494624485,0.0064635384188342195,-0.9920897074312658
6671,13308.099322,3.119789485000183,1.1940935525261866e-06,13305.36546026,2.5,1.3389328214304907e-06,0.7664879569683535,0.020544951680417072,-1.0440134889485146
